Player;Season;Season Type;Team;Games;Min;Pts;OReb;Dreb;Reb;Ast;Stl;Blk;TO;PF;FGM;FGA;FG%;3PTM;3PTA;3PT%;FTM;FTA;FT%
Donyell Marshall;2004-2005;REG;Raptors;65;25.46;11.49;1.46;5.12;6.58;1.25;0.88;0.71;0.65;2.09;4.03;9.11;0.443;2.32;5.58;0.416;1.11;1.40;0.791
Speedy Claxton;2004-2005;REG;Warriors, Hornets;62;30.21;11.48;0.60;2.37;2.97;6.03;1.76;0.13;1.92;2.97;4.15;9.85;0.421;0.18;0.98;0.180;3.02;4.10;0.736
Kurt Thomas;2004-2005;REG;Knicks;80;35.73;11.45;2.13;8.26;10.39;2.00;0.88;0.99;1.24;3.88;5.30;11.26;0.471;0.03;0.05;0.500;0.83;1.05;0.786
Gary Payton;2004-2005;REG;Celtics, Hawks;77;32.31;11.34;0.62;2.44;3.06;6.09;1.14;0.16;1.92;1.57;4.40;9.42;0.468;0.55;1.68;0.326;1.99;2.61;0.761
Tyronn Lue;2004-2005;REG;Rockets, Hawks;70;28.25;11.24;0.20;1.93;2.13;4.60;0.47;0.00;1.50;2.40;4.21;9.34;0.451;0.79;2.21;0.355;2.03;2.36;0.861
Antonio Daniels;2004-2005;REG;SuperSonics;75;27.01;11.24;0.27;1.99;2.25;4.12;0.68;0.04;1.04;1.04;3.64;8.31;0.438;0.65;2.20;0.297;3.31;4.05;0.816
Keith Van Horn;2004-2005;REG;Bucks, Mavericks;62;24.21;11.23;1.44;3.31;4.74;1.21;0.58;0.34;1.31;2.74;4.15;9.10;0.456;0.87;2.29;0.380;2.06;2.53;0.815
Gerald Wallace;2004-2005;REG;Bobcats;70;30.74;11.14;1.69;3.83;5.51;1.96;1.67;1.30;2.27;2.60;4.09;9.10;0.449;0.24;0.89;0.274;2.73;4.13;0.661
Nick Van Exel;2004-2005;REG;Trail Blazers;53;30.51;11.06;0.38;2.66;3.04;4.28;0.83;0.00;1.74;1.32;4.04;10.58;0.381;1.89;4.85;0.389;1.09;1.40;0.784
Raef LaFrentz;2004-2005;REG;Celtics;80;27.48;11.05;1.93;4.99;6.91;1.23;0.53;1.24;0.88;3.28;4.26;8.60;0.496;1.03;2.81;0.364;1.50;1.85;0.811
Joe Smith;2004-2005;REG;Bucks;74;30.22;10.99;2.42;4.89;7.31;0.91;0.58;0.51;1.07;3.00;4.31;8.39;0.514;0.00;0.01;0.000;2.36;3.08;0.768
Udonis Haslem;2004-2005;REG;Heat;80;33.48;10.88;2.99;6.09;9.08;1.35;0.79;0.51;1.41;3.25;4.33;8.01;0.540;0.00;0.05;0.000;2.23;2.81;0.791
P.J. Brown;2004-2005;REG;Hornets;82;34.34;10.80;3.24;5.74;8.99;2.17;0.90;0.61;1.23;2.84;4.12;9.24;0.446;0.00;0.00;0.000;2.56;2.96;0.864
Fred Jones;2004-2005;REG;Pacers;77;29.47;10.56;0.44;2.70;3.14;2.55;0.79;0.40;1.48;2.22;3.57;8.40;0.425;1.13;2.97;0.380;2.29;2.69;0.850
Jim Jackson;2004-2005;REG;Rockets, Hornets, Suns;64;31.14;10.50;0.52;3.69;4.20;2.86;0.55;0.08;1.80;2.39;3.88;9.09;0.426;1.91;4.61;0.414;0.84;0.91;0.931
Bonzi Wells;2004-2005;REG;Grizzlies;69;21.62;10.45;0.71;2.61;3.32;1.16;1.23;0.39;1.30;2.39;3.94;8.94;0.441;0.52;1.51;0.346;2.04;2.72;0.750
Marcus Camby;2004-2005;REG;Nuggets;66;30.01;10.35;1.98;8.03;10.02;2.30;0.92;3.02;1.56;2.68;4.23;9.09;0.465;0.00;0.06;0.000;1.89;2.62;0.723
J.R. Smith;2004-2005;REG;Hornets;76;24.43;10.29;0.51;1.49;2.00;1.87;0.72;0.14;1.43;1.78;3.88;9.84;0.394;1.07;3.70;0.288;1.46;2.12;0.689
Corliss Williamson;2004-2005;REG;76ers, Kings;72;21.30;10.29;1.44;2.15;3.60;1.08;0.53;0.21;1.19;3.03;3.79;8.11;0.467;0.00;0.03;0.000;2.71;3.39;0.799
Bob Sura;2004-2005;REG;Rockets;61;31.59;10.26;1.30;4.23;5.52;5.20;1.07;0.11;2.41;2.75;3.52;8.26;0.427;0.90;2.54;0.355;2.31;3.08;0.750
Jarvis Hayes;2004-2005;REG;Wizards;54;28.87;10.24;0.76;3.44;4.20;1.67;0.91;0.17;1.15;1.98;3.81;9.81;0.389;0.78;2.28;0.341;1.83;2.19;0.839
Mo Williams;2004-2005;REG;Bucks;80;28.28;10.18;0.63;2.43;3.05;6.05;0.93;0.14;2.45;2.76;4.04;9.21;0.438;0.40;1.24;0.323;1.70;2.00;0.850
Jason Williams;2004-2005;REG;Grizzlies;71;27.48;10.13;0.27;1.45;1.72;5.62;1.06;0.07;1.83;1.28;3.75;9.07;0.413;1.51;4.65;0.324;1.13;1.42;0.792
Josh Childress;2004-2005;REG;Hawks;80;29.65;10.09;2.44;3.59;6.03;1.89;0.93;0.44;1.33;2.30;3.78;8.03;0.470;0.16;0.70;0.232;2.38;2.89;0.823
Brevin Knight;2004-2005;REG;Bobcats;66;29.48;10.09;0.32;2.26;2.58;8.95;1.98;0.08;2.23;2.91;3.76;8.89;0.422;0.05;0.30;0.150;2.53;2.97;0.852
Stromile Swift;2004-2005;REG;Grizzlies;60;20.83;10.07;1.53;3.02;4.55;0.72;0.68;1.53;1.50;3.03;3.65;8.13;0.449;0.00;0.07;0.000;2.77;3.65;0.758
Luke Ridnour;2004-2005;REG;SuperSonics;82;31.38;10.05;0.67;1.82;2.49;5.89;1.15;0.28;1.82;2.26;3.65;9.01;0.405;0.82;2.17;0.376;1.94;2.20;0.883
Glenn Robinson;2004-2005;REG;Hornets, Spurs;9;17.55;10.00;0.44;2.22;2.67;0.89;0.44;0.33;0.78;2.11;3.78;8.56;0.442;0.22;0.67;0.333;2.22;2.56;0.870
Nenad Krstic;2004-2005;REG;Nets;75;26.20;9.96;2.15;3.20;5.35;1.03;0.43;0.84;1.49;3.73;3.75;7.60;0.493;0.00;0.03;0.000;2.47;3.40;0.726
Shane Battier;2004-2005;REG;Grizzlies;80;31.42;9.90;1.98;3.19;5.16;1.58;1.14;0.96;0.94;2.51;3.39;7.66;0.442;0.88;2.21;0.395;2.25;2.85;0.789
Marko Jaric;2004-2005;REG;Clippers;50;33.23;9.86;0.40;2.82;3.22;6.06;1.68;0.34;1.96;2.14;3.78;9.14;0.414;1.12;3.02;0.371;1.18;1.64;0.720
Chris Mihm;2004-2005;REG;Lakers;75;24.96;9.80;2.63;4.07;6.69;0.67;0.19;1.44;1.47;3.16;3.73;7.36;0.507;0.00;0.03;0.000;2.33;3.44;0.678
Ben Wallace;2004-2005;REG;Pistons;74;36.07;9.74;3.95;8.24;12.19;1.66;1.43;2.38;1.11;2.15;3.99;8.80;0.453;0.01;0.12;0.111;1.76;4.11;0.428
Voshon Lenard;2004-2005;REG;Nuggets;3;18.83;9.67;0.00;2.00;2.00;2.00;0.33;0.00;0.67;0.67;3.33;8.67;0.385;1.33;4.00;0.333;1.67;2.67;0.625
Josh Smith;2004-2005;REG;Hawks;74;27.71;9.66;1.99;4.19;6.18;1.72;0.80;1.95;1.82;2.12;3.70;8.14;0.455;0.05;0.31;0.174;2.20;3.20;0.688
Keith Bogans;2004-2005;REG;Bobcats;74;24.25;9.65;1.03;2.03;3.05;1.82;0.92;0.11;1.65;2.26;3.54;9.30;0.381;0.77;2.34;0.329;1.80;2.47;0.727
Lorenzen Wright;2004-2005;REG;Grizzlies;80;28.06;9.64;2.21;5.45;7.66;1.09;0.73;0.86;1.25;3.14;4.00;8.54;0.469;0.00;0.04;0.000;1.64;2.48;0.662
Antonio McDyess;2004-2005;REG;Pistons;77;23.14;9.61;2.30;3.96;6.26;0.92;0.60;0.68;1.21;2.65;3.99;7.77;0.513;0.00;0.01;0.000;1.64;2.49;0.656
Nene;2004-2005;REG;Nuggets;55;23.96;9.60;1.89;4.02;5.91;1.53;0.91;0.87;1.71;3.04;3.53;7.02;0.503;0.00;0.04;0.000;2.55;3.85;0.660
Juwan Howard;2004-2005;REG;Rockets;61;26.61;9.59;2.07;3.61;5.67;1.54;0.52;0.08;1.30;2.34;4.00;8.87;0.451;0.00;0.02;0.000;1.59;1.89;0.844
Jason Hart;2004-2005;REG;Bobcats;74;25.53;9.54;0.24;2.50;2.74;4.96;1.34;0.19;1.38;2.26;3.47;7.74;0.449;0.47;1.28;0.368;2.12;2.70;0.785
Nazr Mohammed;2004-2005;REG;Knicks, Spurs;77;25.18;9.49;3.21;4.40;7.61;0.44;0.75;1.12;1.40;3.06;3.75;7.82;0.480;0.00;0.01;0.000;1.99;2.95;0.674
Mickael Pietrus;2004-2005;REG;Warriors;67;19.93;9.49;0.97;1.85;2.82;1.22;0.69;0.27;1.37;2.07;3.19;7.48;0.427;1.00;2.91;0.344;2.10;3.01;0.698
Mark Blount;2004-2005;REG;Celtics;82;26.09;9.40;1.74;3.10;4.84;1.57;0.40;0.78;1.93;2.79;3.99;7.54;0.529;0.00;0.01;0.000;1.43;2.00;0.713
Brendan Haywood;2004-2005;REG;Wizards;68;27.45;9.37;2.97;3.85;6.82;0.84;0.76;1.68;1.41;3.21;3.51;6.28;0.560;0.00;0.00;0.000;2.34;3.84;0.609
Erick Dampier;2004-2005;REG;Mavericks;59;27.25;9.19;3.10;5.39;8.49;0.86;0.25;1.36;1.73;3.47;3.42;6.22;0.550;0.00;0.05;0.000;2.34;3.86;0.605
Derek Anderson;2004-2005;REG;Trail Blazers;47;26.27;9.19;0.53;2.19;2.72;3.04;0.77;0.09;1.49;1.89;3.23;8.32;0.389;1.23;3.21;0.384;1.49;1.85;0.805
Chris Kaman;2004-2005;REG;Clippers;63;25.67;9.08;2.14;4.57;6.71;1.16;0.41;1.08;1.83;2.89;3.90;7.86;0.497;0.00;0.02;0.000;1.27;1.92;0.661
Marquis Daniels;2004-2005;REG;Mavericks;60;23.58;9.08;1.45;2.15;3.60;2.13;1.38;0.23;1.43;2.07;3.67;8.40;0.437;0.12;0.58;0.200;1.63;2.22;0.737
Andre Iguodala;2004-2005;REG;76ers;82;32.68;9.04;1.09;4.57;5.66;3.00;1.68;0.59;1.70;2.49;3.28;6.66;0.493;0.57;1.73;0.331;1.90;2.56;0.743
Brian Cardinal;2004-2005;REG;Grizzlies;58;24.71;9.00;1.09;2.79;3.88;1.97;1.52;0.33;1.43;2.97;2.76;7.45;0.370;0.76;2.16;0.352;2.72;3.12;0.873
Matt Carroll;2004-2005;REG;Bobcats;25;17.31;8.96;0.52;1.88;2.40;0.68;0.68;0.08;1.00;1.48;2.80;7.20;0.389;0.52;1.56;0.333;2.84;3.32;0.855
Austin Croshere;2004-2005;REG;Pacers;73;24.73;8.86;1.41;3.73;5.14;1.34;0.66;0.23;1.42;2.11;2.58;6.81;0.378;0.62;2.38;0.259;3.10;3.51;0.883
Gordan Giricek;2004-2005;REG;Jazz;81;20.42;8.83;0.31;1.94;2.25;1.69;0.57;0.14;1.11;1.91;3.49;7.80;0.448;0.47;1.30;0.362;1.37;1.69;0.810
Troy Hudson;2004-2005;REG;Timberwolves;79;22.02;8.75;0.24;1.09;1.33;3.58;0.34;0.08;1.43;1.53;3.37;8.41;0.401;1.13;3.27;0.345;0.89;1.14;0.778
Jameer Nelson;2004-2005;REG;Magic;79;20.47;8.72;0.66;1.78;2.44;3.00;0.99;0.04;1.48;2.52;3.62;7.95;0.455;0.56;1.78;0.312;0.92;1.35;0.682
Jason Kapono;2004-2005;REG;Bobcats;81;18.40;8.49;0.40;1.63;2.02;0.75;0.49;0.07;0.57;1.63;3.32;8.28;0.401;0.99;2.40;0.412;0.86;1.05;0.824
Michael Sweetney;2004-2005;REG;Knicks;77;19.52;8.44;2.19;3.23;5.43;0.57;0.35;0.36;1.40;2.91;3.08;5.79;0.531;0.00;0.01;0.000;2.29;3.05;0.749
Anthony Johnson;2004-2005;REG;Pacers;63;27.88;8.44;0.51;2.33;2.84;4.79;0.94;0.24;1.52;2.29;3.22;7.24;0.445;0.65;1.71;0.380;1.35;1.79;0.752
Predrag Drobnjak;2004-2005;REG;Hawks;71;20.22;8.41;1.03;2.32;3.35;0.69;0.59;0.34;1.10;1.94;3.35;7.65;0.438;0.35;1.00;0.352;1.35;1.69;0.800
Kareem Rush;2004-2005;REG;Lakers, Bobcats;48;20.09;8.38;0.42;1.44;1.85;1.42;0.42;0.15;0.98;1.54;3.27;8.46;0.387;1.06;2.85;0.372;0.77;1.00;0.771
Andres Nocioni;2004-2005;REG;Bulls;81;23.40;8.36;0.85;3.91;4.77;1.51;0.46;0.42;1.67;2.57;2.98;7.42;0.401;0.31;1.20;0.258;2.10;2.74;0.766
Bruce Bowen;2004-2005;REG;Spurs;82;31.98;8.23;0.61;2.87;3.48;1.54;0.67;0.48;0.70;2.13;3.06;7.29;0.420;1.24;3.09;0.403;0.87;1.37;0.634
Samuel Dalembert;2004-2005;REG;76ers;72;24.84;8.18;2.60;4.93;7.53;0.49;0.64;1.68;1.58;3.35;3.47;6.63;0.524;0.00;0.00;0.000;1.24;2.06;0.601
James Posey;2004-2005;REG;Grizzlies;50;27.24;8.10;0.90;3.48;4.38;1.76;0.96;0.46;1.38;2.68;2.54;7.12;0.357;1.10;3.56;0.309;1.92;2.22;0.865
Juan Dixon;2004-2005;REG;Wizards;63;16.75;8.05;0.51;1.38;1.89;1.76;0.68;0.06;1.08;1.56;2.95;7.10;0.416;0.76;2.33;0.327;1.38;1.54;0.897
Othella Harrington;2004-2005;REG;Bulls;70;17.81;8.01;1.51;2.66;4.17;0.80;0.34;0.26;1.20;2.69;3.10;6.06;0.512;0.00;0.00;0.000;1.81;2.53;0.718
Tyson Chandler;2004-2005;REG;Bulls;80;27.35;8.00;3.26;6.43;9.69;0.81;0.86;1.76;1.48;3.35;2.59;5.24;0.494;0.00;0.03;0.000;2.83;4.20;0.673
Chris Wilcox;2004-2005;REG;Clippers;54;18.59;7.89;1.17;3.06;4.22;0.70;0.48;0.44;1.43;2.39;3.13;6.09;0.514;0.00;0.00;0.000;1.63;2.67;0.611
Keith McLeod;2004-2005;REG;Jazz;53;26.10;7.85;0.38;1.75;2.13;4.45;1.19;0.23;1.87;2.60;2.70;7.70;0.350;0.34;1.36;0.250;2.11;2.75;0.767
DeShawn Stevenson;2004-2005;REG;Magic;55;19.66;7.80;0.69;1.16;1.85;1.25;0.29;0.16;1.04;1.33;3.16;7.75;0.408;0.45;1.22;0.373;1.02;1.84;0.554
Eric Williams;2004-2005;REG;Nets, Raptors;55;24.02;7.71;0.80;2.33;3.13;1.67;0.69;0.07;1.09;2.67;2.58;6.00;0.430;0.51;1.33;0.384;2.04;2.93;0.696
Earl Watson;2004-2005;REG;Grizzlies;80;22.65;7.69;0.44;1.61;2.05;4.49;1.04;0.24;2.09;2.30;2.95;6.93;0.426;0.65;2.04;0.319;1.14;1.73;0.659
Willie Green;2004-2005;REG;76ers;57;18.76;7.67;0.39;1.95;2.33;1.75;0.60;0.11;1.32;2.12;2.72;7.42;0.366;0.53;1.84;0.286;1.70;2.19;0.776
Chris Andersen;2004-2005;REG;Hornets;67;21.34;7.66;2.04;4.07;6.12;1.06;0.21;1.49;0.96;2.15;2.85;5.34;0.534;0.00;0.04;0.000;1.96;2.84;0.689
Rodney Rogers;2004-2005;REG;Hornets, 76ers;58;23.55;7.66;1.05;3.19;4.24;1.48;0.71;0.34;1.48;2.97;2.97;7.76;0.382;0.83;2.90;0.286;0.90;1.21;0.743
Alonzo Mourning;2004-2005;REG;Nets, Raptors, Heat;37;19.00;7.62;1.43;3.92;5.35;0.49;0.22;2.00;1.54;2.22;2.70;5.73;0.472;0.00;0.00;0.000;2.22;3.81;0.582
Ron Mercer;2004-2005;REG;Nets;18;21.71;7.61;0.50;1.72;2.22;1.11;0.89;0.11;0.78;1.11;3.61;8.78;0.411;0.00;0.17;0.000;0.39;0.56;0.700
Jumaine Jones;2004-2005;REG;Lakers;76;24.13;7.59;1.41;3.83;5.24;0.86;0.58;0.32;0.64;2.17;2.76;6.39;0.432;1.34;3.43;0.391;0.72;0.99;0.733
Eddie Griffin;2004-2005;REG;Timberwolves;70;21.35;7.53;1.83;4.64;6.47;0.76;0.33;1.69;0.79;1.71;2.89;7.46;0.387;0.96;2.91;0.328;0.80;1.11;0.718
Clifford Robinson;2004-2005;REG;Warriors, Nets;71;23.82;7.51;0.76;2.18;2.94;1.46;0.87;0.75;0.93;2.55;2.85;7.37;0.386;0.94;2.72;0.347;0.87;1.37;0.639
Darius Songaila;2004-2005;REG;Kings;81;20.49;7.51;1.54;2.70;4.25;1.41;0.63;0.22;0.86;2.54;3.17;6.02;0.527;0.00;0.04;0.000;1.16;1.37;0.847
Anfernee Hardaway;2004-2005;REG;Knicks;36;24.49;7.47;0.50;1.94;2.44;2.06;0.78;0.08;1.39;2.19;3.06;7.14;0.428;0.42;1.36;0.306;0.94;1.28;0.739
Danny Fortson;2004-2005;REG;SuperSonics;62;16.63;7.47;2.53;3.08;5.61;0.13;0.24;0.11;1.47;4.27;1.90;3.65;0.522;0.00;0.00;0.000;3.66;4.16;0.880
Brent Barry;2004-2005;REG;Spurs;81;21.45;7.42;0.36;1.99;2.35;2.20;0.48;0.25;0.79;1.52;2.40;5.67;0.423;1.23;3.46;0.357;1.40;1.67;0.837
Shaun Livingston;2004-2005;REG;Clippers;30;27.31;7.40;0.73;2.23;2.97;5.03;1.07;0.37;2.50;2.73;2.97;7.17;0.414;0.00;0.07;0.000;1.47;1.97;0.746
Devin Brown;2004-2005;REG;Spurs;67;18.44;7.37;0.55;2.07;2.63;1.37;0.58;0.18;0.79;1.24;2.58;6.10;0.423;0.67;1.81;0.372;1.54;1.94;0.792
Devean George;2004-2005;REG;Lakers;15;19.54;7.33;0.87;2.67;3.53;0.93;0.53;0.13;0.80;2.13;2.47;6.93;0.356;1.40;3.87;0.362;1.00;1.33;0.750
Dan Gadzuric;2004-2005;REG;Bucks;81;21.96;7.32;3.22;5.10;8.32;0.37;0.58;1.31;1.00;2.77;3.00;5.57;0.539;0.00;0.00;0.000;1.32;2.46;0.538
Melvin Ely;2004-2005;REG;Bobcats;79;20.93;7.29;1.80;2.33;4.13;0.96;0.41;0.87;1.46;2.52;2.87;6.66;0.432;0.00;0.00;0.000;1.54;2.68;0.575
Maurice Taylor;2004-2005;REG;Rockets, Knicks;65;20.61;7.26;1.03;2.92;3.95;1.03;0.42;0.31;1.45;2.77;3.12;6.86;0.455;0.05;0.14;0.334;0.97;1.58;0.612
Matt Bonner;2004-2005;REG;Raptors;82;18.81;7.18;1.32;2.16;3.48;0.59;0.48;0.23;0.49;2.68;3.01;5.65;0.533;0.48;1.12;0.424;0.68;0.87;0.789
DerMarr Johnson;2004-2005;REG;Nuggets;71;17.27;7.08;0.61;1.52;2.13;1.06;0.61;0.25;0.92;1.97;2.61;5.23;0.499;0.75;2.08;0.358;1.13;1.42;0.792
Etan Thomas;2004-2005;REG;Wizards;47;20.84;7.06;1.81;3.38;5.19;0.43;0.36;1.09;1.06;2.83;2.72;5.43;0.502;0.00;0.00;0.000;1.62;3.06;0.528
Ronald Murray;2004-2005;REG;SuperSonics;49;17.91;7.04;0.31;1.69;2.00;1.33;0.61;0.22;1.16;1.20;2.67;7.41;0.361;0.49;1.94;0.253;1.20;1.63;0.737
Malik Rose;2004-2005;REG;Spurs, Knicks;76;19.46;7.03;1.70;2.79;4.49;0.78;0.61;0.21;1.34;2.74;2.61;5.80;0.449;0.01;0.13;0.100;1.80;2.45;0.737
Leandro Barbosa;2004-2005;REG;Suns;63;17.24;7.02;0.51;1.56;2.06;2.00;0.48;0.11;1.38;2.02;2.67;5.62;0.475;0.81;2.21;0.367;0.87;1.10;0.797
Jeff Foster;2004-2005;REG;Pacers;61;26.24;6.98;3.36;5.66;9.02;0.70;0.75;0.20;0.90;3.05;2.75;5.31;0.519;0.00;0.08;0.000;1.48;2.33;0.634
Kelvin Cato;2004-2005;REG;Magic;62;24.62;6.97;1.65;5.06;6.71;0.65;0.89;1.32;1.03;2.74;2.58;4.79;0.539;0.00;0.00;0.000;1.81;2.31;0.783
Antonio Davis;2004-2005;REG;Bulls;72;25.08;6.96;2.11;3.83;5.94;1.11;0.38;0.57;1.33;2.04;2.68;5.82;0.461;0.00;0.00;0.000;1.60;2.11;0.757
Bostjan Nachbar;2004-2005;REG;Rockets, Hornets;71;18.89;6.96;0.34;2.23;2.56;1.04;0.41;0.23;1.03;2.58;2.27;5.79;0.392;1.06;2.76;0.383;1.37;1.65;0.829
Rodney Buford;2004-2005;REG;Nets;64;20.47;6.95;0.52;2.44;2.95;0.98;0.63;0.06;0.55;1.58;2.92;7.64;0.382;0.53;1.69;0.315;0.58;0.70;0.822
Kwame Brown;2004-2005;REG;Wizards;42;21.54;6.95;1.71;3.19;4.90;0.93;0.60;0.36;1.60;2.67;2.60;5.64;0.460;0.00;0.00;0.000;1.76;3.07;0.574
Jared Jeffries;2004-2005;REG;Wizards;77;26.02;6.79;1.97;2.88;4.86;1.96;0.86;0.45;1.48;2.68;2.64;5.64;0.468;0.21;0.66;0.314;1.31;2.25;0.584
Travis Best;2004-2005;REG;Nets;76;19.17;6.76;0.25;1.16;1.41;1.88;0.87;0.12;0.88;1.95;2.50;5.95;0.420;0.34;1.12;0.306;1.42;1.61;0.885
Sebastian Telfair;2004-2005;REG;Trail Blazers;68;19.53;6.76;0.15;1.38;1.53;3.29;0.51;0.06;1.84;1.76;2.49;6.32;0.393;0.25;1.01;0.246;1.54;1.96;0.789
Al Jefferson;2004-2005;REG;Celtics;71;14.74;6.69;1.68;2.72;4.39;0.34;0.31;0.77;0.93;2.75;2.75;5.20;0.528;0.00;0.04;0.000;1.20;1.90;0.630
Doug Christie;2004-2005;REG;Kings, Magic;52;29.24;6.63;0.73;2.67;3.40;3.83;1.54;0.35;2.00;2.04;2.50;6.38;0.392;0.29;1.19;0.242;1.35;1.50;0.897
Trenton Hassell;2004-2005;REG;Timberwolves;82;25.25;6.60;0.98;1.70;2.67;1.56;0.37;0.37;0.78;2.44;2.74;5.79;0.474;0.01;0.13;0.091;1.10;1.39;0.790
Jon Barry;2004-2005;REG;Hawks, Rockets;69;21.80;6.59;0.38;1.93;2.30;2.42;0.87;0.13;0.97;1.38;2.33;5.33;0.437;1.03;2.39;0.430;0.90;1.03;0.873
Carlos Arroyo;2004-2005;REG;Jazz, Pistons;70;20.69;6.59;0.37;1.11;1.49;4.00;0.63;0.06;1.53;2.04;2.39;6.13;0.389;0.11;0.43;0.267;1.70;2.13;0.799
Casey Jacobsen;2004-2005;REG;Suns, Hornets;84;21.38;6.51;0.42;1.57;1.99;1.35;0.39;0.10;0.85;1.24;1.96;4.86;0.404;0.79;2.11;0.373;1.80;2.29;0.786
Jiri Welsch;2004-2005;REG;Celtics, Cavaliers;71;18.61;6.49;0.37;1.99;2.35;1.45;0.62;0.07;1.03;1.70;2.10;5.23;0.402;0.48;1.55;0.309;1.82;2.38;0.763
Rasual Butler;2004-2005;REG;Heat;65;18.47;6.46;0.23;2.09;2.32;0.95;0.28;0.45;0.57;1.60;2.51;6.29;0.399;0.88;2.35;0.373;0.57;0.74;0.771
Wesley Person;2004-2005;REG;Heat, Nuggets;41;16.35;6.44;0.07;1.95;2.02;0.95;0.46;0.10;0.41;0.73;2.61;5.51;0.473;1.00;2.17;0.461;0.22;0.32;0.692
Joel Przybilla;2004-2005;REG;Trail Blazers;76;24.45;6.42;2.34;5.39;7.74;0.97;0.32;2.14;1.29;3.14;2.62;4.38;0.598;0.00;0.00;0.000;1.18;2.29;0.517
